Date,SKSW20 BGN Curncy,SKSW15 BGN Curncy,SKSW1 BGN Curncy,SKSW30 BGN Curncy,SKSW3 BGN Curncy,SKSW2 BGN Curncy,SKSW10 BGN Curncy,SKSW5 BGN Curncy,USSW10 BGN Curncy,USSW1 BGN Curncy,USSW5 BGN Curncy,USSW30 BGN Curncy,USSW15 BGN Curncy,USSW3 BGN Curncy,USSW2 BGN Curncy,USSW20 BGN Curncy,ADSW3 BGN Curncy,ADSW2 BGN Curncy,ADSW10 BGN Curncy,ADSW5 BGN Curncy,ADSW20 BGN Curncy,ADSW1 BGN Curncy,ADSW15 BGN Curncy,ADSW30 BGN Curncy,NKSW1 BGN Curncy,NKSW10 BGN Curncy,NKSW20 BGN Curncy,NKSW5 BGN Curncy,NKSW15 BGN Curncy,NKSW3 BGN Curncy,NKSW2 BGN Curncy,NKSW30 BGN Curncy,DKSW10 BGN Curncy,DKSW1 BGN Curncy,DKSW30 BGN Curncy,DKSW2 BGN Curncy,DKSW3 BGN Curncy,DKSW20 BGN Curncy,DKSW15 BGN Curncy,DKSW5 BGN Curncy,CDSW30 BGN Curncy,CDSW5 BGN Curncy,CDSW2 BGN Curncy,CDSW3 BGN Curncy,CDSW20 BGN Curncy,CDSW15 BGN Curncy,CDSW10 BGN Curncy,CDSW1 BGN Curncy,JYSO3 BGN Curncy,JYSO2 BGN Curncy,JYSO5 BGN Curncy,JYSO10 BGN Curncy,JYSO15 BGN Curncy,JYSO1 BGN Curncy,JYSO20 BGN Curncy,JYSO30 BGN Curncy,EUSA3 BGN Curncy,EUSA2 BGN Curncy,EUSA30 BGN Curncy,EUSA5 BGN Curncy,EUSA15 BGN Curncy,EUSA20 BGN Curncy,EUSA1 BGN Curncy,EUSA10 BGN Curncy
2021-02-26,1.168,1.06,-0.0375,1.135,0.1385,0.0335,0.8115,0.3755,1.47,0.1885,0.8257,1.8788,1.7311,0.4069,0.2357,1.8306,0.393,0.225,1.75875,0.90875,2.2495,0.115,2.15375,2.2125,0.548,1.8,1.978,1.37,1.973,1.008,0.775,1.978,0.3107,-0.1045,0.5524,-0.1018,-0.0778,0.5844,0.5058,0.0201,2.1482,1.3171,0.647,0.888,2.224,2.12,1.817,0.478,-0.0525,-0.0575,-0.015,0.13,0.29,-0.04375,0.4125,0.54875,-0.4193,-0.4642,0.3583,-0.2977,0.27,0.366,-0.496,0.033
2021-03-31,1.155,1.0465,-0.03,1.1575,0.0965,0.012,0.7885,0.3241,1.7817,0.2162,1.0573,2.199,2.0522,0.5142,0.2915,2.1537,0.39,0.221,1.84704,0.89375,2.3575,0.11925,2.24625,2.34518,0.569,1.85,2.005,1.458,1.999,1.13,0.878,2.0125,0.3354,-0.139,0.677,-0.145,-0.1301,0.6767,0.5775,-0.0178,2.5299,1.4458,0.622,0.9146,2.5177,2.407,2.0715,0.468,-0.05625,-0.0525,-0.0325,0.10375,0.255,-0.035,0.375,0.51125,-0.4518,-0.4972,0.4827,-0.3142,0.341,0.4635,-0.5152,0.069
2021-04-30,1.193,1.0825,-0.0375,1.186,0.1126,0.0225,0.815,0.3451,1.629,0.2086,0.9435,2.0445,1.8912,0.4735,0.2785,1.9968,0.373,0.208,1.759,0.8599,2.27275,0.11792,2.145,2.2675,0.542,1.785,1.9175,1.39,1.922,1.075,0.836,1.917,0.418,-0.1375,0.7718,-0.134,-0.0978,0.779,0.672,0.047,2.498,1.3759,0.642,0.937,2.443,2.3027,1.9855,0.462,-0.0604,-0.05675,-0.04061,0.07935,0.2201,-0.038,0.349,0.489,-0.4168,-0.4785,0.55,-0.263,0.411,0.534,-0.5128,0.137
2021-05-31,1.2475,1.1225,-0.0254,1.265,0.1422,0.045,0.84,0.3875,1.566,0.1459,0.8801,1.999,1.8395,0.4273,0.23,1.9422,0.418,0.221,1.71,0.893,2.233,0.107,2.09125,2.245,0.586,1.783,1.921,1.44,1.931,1.143,0.897,1.92,0.421,-0.1257,0.7715,-0.1155,-0.0696,0.7776,0.6714,0.0607,2.4104,1.361,0.675,0.949,2.364,2.2205,1.92,0.467,-0.05307,-0.04925,-0.03687,0.07059,0.21056,-0.04706,0.3318,0.47429,-0.4078,-0.4686,0.5103,-0.2613,0.3839,0.5003,-0.5068,0.1209
2021-06-30,1.1175,1.019,-0.0175,1.123,0.1691,0.0677,0.7594,0.3779,1.4426,0.184,0.9649,1.7737,1.6446,0.571,0.3284,1.7368,0.512,0.292,1.584,0.91931,1.99,0.111,1.89125,1.97062,0.685,1.665,1.753,1.46,1.755,1.243,1.036,1.73,0.4045,-0.1198,0.7345,-0.1026,-0.053,0.7515,0.6413,0.073,2.2345,1.446,0.832,1.095,2.2117,2.0983,1.8395,0.52,-0.06304,-0.0542,-0.05812,0.02682,0.15806,-0.0413,0.27931,0.44055,-0.3965,-0.4583,0.4752,-0.2566,0.3591,0.4742,-0.5049,0.1002
2021-07-30,0.9025,0.797,-0.02,0.889,0.0841,0.021,0.5529,0.2296,1.2512,0.1475,0.7825,1.6528,1.4807,0.4643,0.2608,1.5929,0.39573,0.22053,1.3115,0.715,1.705,0.07826,1.59125,1.694,0.73,1.49,1.55,1.312,1.557,1.155,0.997,1.52,0.2292,-0.1384,0.5182,-0.134,-0.1083,0.5516,0.4576,-0.0342,2.165,1.2708,0.7828,1.0023,2.0703,1.9236,1.6619,0.514,-0.07447,-0.067,-0.0776,-0.01111,0.10257,-0.055,0.21441,0.38125,-0.4551,-0.4942,0.2599,-0.3633,0.1695,0.274,-0.5206,-0.0711
2021-08-31,0.935,0.8375,0.0005,0.929,0.1382,0.0634,0.6258,0.3059,1.3254,0.1546,0.8663,1.6641,1.5297,0.5239,0.2999,1.6245,0.451,0.234,1.355,0.804,1.72625,0.064,1.62625,1.7375,0.8197,1.5595,1.5395,1.4318,1.5644,1.285,1.116,1.4831,0.2659,-0.1337,0.5469,-0.123,-0.094,0.5818,0.4811,-0.003,2.1586,1.3125,0.804,1.0365,2.09,1.9489,1.6935,0.533,-0.0652,-0.0584,-0.0694,-0.0022,0.1128,-0.04875,0.2269,0.3902,-0.4348,-0.4803,0.303,-0.3312,0.212,0.316,-0.5157,-0.028
2021-09-30,1.2205,1.118,0.0125,1.199,0.2575,0.1215,0.895,0.51,1.5075,0.1722,1.0534,1.7934,1.6921,0.6489,0.3808,1.7726,0.56433,0.31446,1.625,0.99,1.988,0.09872,1.9085,1.955,0.9747,1.893,1.839,1.7193,1.88,1.5308,1.329,1.759,0.445,-0.1519,0.7219,-0.1027,-0.035,0.7573,0.6653,0.1125,2.3824,1.5591,0.958,1.2247,2.3313,2.2106,1.963,0.6,-0.029,-0.03,-0.022,0.0575,0.1825,-0.027,0.30375,0.47125,-0.3512,-0.4292,0.482,-0.1927,0.398,0.4995,-0.5022,0.163
2021-10-29,1.213,1.164,0.122,1.091,0.5665,0.3795,1.031,0.793,1.562,0.3141,1.2339,1.7225,1.686,0.9676,0.693,1.7354,1.4681,1.141,2.134,1.7257,2.354,0.5025,2.3125,2.253,1.2062,1.9396,1.824,1.8766,1.919,1.7475,1.575,1.734,0.5486,-0.1295,0.5282,0.047,0.186,0.6677,0.6636,0.319,2.3636,1.991,1.587,1.8275,2.4322,2.3635,2.201,0.994,-0.00875,-0.015,0.005,0.08625,0.2075,-0.02125,0.32344,0.4744,-0.0751,-0.2236,0.29,0.0425,0.4023,0.4113,-0.4425,0.2835
2021-11-30,1.055,0.998,0.034,0.98,0.365,0.202,0.8435,0.568,1.522,0.387,1.2853,1.6352,1.6265,1.0699,0.8043,1.6692,1.3553,0.986,2.0225,1.67688,2.179,0.354,2.175,2.04275,1.147,1.705,1.5952,1.644,1.6805,1.542,1.409,1.4898,0.374,-0.1766,0.447,-0.0818,0.0189,0.5545,0.5324,0.141,2.1529,1.8618,1.516,1.7483,2.2235,2.1585,2.0265,1.02,-0.0416,-0.0416,-0.03375,0.04125,0.1625,-0.04375,0.2825,0.4625,-0.2424,-0.3601,0.2303,-0.1223,0.2963,0.33,-0.4954,0.135
2021-12-31,1.205,1.138,0.0875,1.1475,0.48,0.3,0.965,0.705,1.581,0.535,1.3695,1.7311,1.7005,1.1683,0.9413,1.756,1.3495,0.97912,1.9875,1.665,2.1425,0.45859,2.1175,2.043,1.3025,1.904,1.7825,1.87,1.8618,1.7625,1.615,1.7,0.5242,-0.1741,0.6485,-0.023,0.1097,0.7372,0.6948,0.2605,2.0895,1.8093,1.5205,1.7409,2.1619,2.102,1.9657,1.07,-0.02937,-0.035,-0.01344,0.07531,0.2025,-0.0375,0.3275,0.50375,-0.147,-0.2958,0.476,0.017,0.49,0.545,-0.484,0.301
2022-01-31,1.316,1.2825,0.0959,1.226,0.6825,0.4261,1.154,0.9225,1.8438,0.885,1.6814,1.9306,1.9399,1.5306,1.3303,1.9733,1.5983,1.27225,2.17125,1.89875,2.27125,0.64048,2.27125,2.1661,1.5601,2.1689,2.116,2.145,2.151,2.06,1.912,2.051,0.6815,-0.1089,0.6914,0.153,0.325,0.8128,0.7982,0.4725,2.509,2.1194,1.832,2.032,2.537,2.447,2.286,1.363,0.015,-0.0024,0.05,0.1701,0.29688,-0.0195,0.41688,0.5825,0.073,-0.116,0.505,0.235,0.5985,0.617,-0.408,0.4603
2022-02-28,1.515,1.502,0.15,1.437,0.887,0.6015,1.417,1.15,1.9162,1.1335,1.814,1.9513,1.9892,1.7424,1.6034,2.011,1.80429,1.42201,2.4068,2.1288,2.46583,0.64491,2.4915,2.32762,1.6399,2.2839,2.252,2.2447,2.272,2.162,2.0174,2.217,1.0749,-0.0397,1.0212,0.3425,0.5665,1.178,1.203,0.7778,2.498,2.1471,1.9496,2.0946,2.568,2.531,2.3381,1.533,0.0275,0.01124,0.0675,0.21125,0.37375,-0.00875,0.51875,0.7,0.2544,0.026,0.783,0.4595,0.9533,0.922,-0.361,0.79
2022-03-31,1.9175,1.955,0.6625,1.77,1.663,1.367,1.895,1.8137,2.4065,1.9466,2.5229,2.2529,2.3997,2.653,2.5534,2.3809,2.73,2.297,3.0975,2.96125,3.076,1.353,3.13025,2.89625,1.9829,2.755,2.575,2.8349,2.645,2.739,2.532,2.535,1.441,0.2128,1.237,0.8257,1.0923,1.46,1.5272,1.2705,2.882,2.808,2.725,2.8304,3.035,3.003,2.8857,2.186,0.0475,0.02943,0.0975,0.2535,0.40375,-0.0049,0.5325,0.6925,0.798,0.535,1.019,0.984,1.2917,1.23,-0.0874,1.1953
2022-04-29,2.344,2.3825,1.1765,2.213,2.0965,1.8625,2.3645,2.2315,3.0237,2.5563,3.055,2.7853,3.022,3.1097,3.0465,2.9754,3.262,3.0005,3.6025,3.425,3.5613,2.246,3.64375,3.35,2.0225,2.952,2.742,2.8862,2.852,2.7909,2.59,2.657,1.996,0.5517,1.719,1.2405,1.4855,2.02,2.0514,1.716,3.251,3.167,3.1108,3.171,3.466,3.463,3.334,2.762,0.08125,0.0425,0.14875,0.3575,0.52,-0.01125,0.6475,0.7975,1.2297,0.9712,1.488,1.433,1.8485,1.772,0.261,1.7205
2022-05-31,2.559,2.589,1.425,2.419,2.2692,2.055,2.535,2.4164,2.93,2.6167,2.8677,2.8362,3.005,2.8959,2.894,2.9929,3.34275,3.21925,3.69,3.47375,3.6963,2.677,3.7663,3.44245,2.0876,2.94,2.74,2.8501,2.855,2.773,2.59,2.64,2.127,0.7918,1.974,1.376,1.592,2.2048,2.2736,1.805,3.265,3.129,3.0859,3.1255,3.478,3.471,3.339,2.857,0.06875,0.02875,0.13625,0.345,0.53375,-0.015,0.6875,0.865,1.2917,1.0795,1.727,1.5029,1.999,1.943,0.4774,1.8489
2022-06-30,2.738,2.79,1.962,2.586,2.6592,2.521,2.7845,2.7075,3.0938,3.2902,3.0754,2.9478,3.1721,3.1428,3.276,3.1525,3.66,3.59,4.1085,3.8415,4.0463,3.298,4.11875,3.67875,2.8677,3.268,2.978,3.255,3.168,3.287,3.22,2.793,2.485,1.176,2.2608,1.671,1.892,2.5654,2.6595,2.128,3.54,3.48,3.5435,3.525,3.7828,3.781,3.666,3.462,0.09875,0.0625,0.16375,0.43,0.645,0.00875,0.83875,0.99125,1.549,1.3642,1.984,1.791,2.348,2.265,0.8446,2.165
2022-07-29,2.32,2.3315,2.1895,2.174,2.365,2.378,2.303,2.3025,2.7256,3.364,2.7115,2.7343,2.8453,2.9208,3.1525,2.864,3.168,3.189,3.50625,3.2444,3.605,3.142,3.614,3.35255,3.128,2.955,2.745,2.97,2.9,3.085,3.15,2.485,1.927,1.2355,1.7596,1.407,1.4765,2.002,2.077,1.633,3.2155,2.981,3.365,3.1805,3.347,3.285,3.117,3.676,0.04125,0.01625,0.09125,0.305,0.56125,-0.00625,0.77376,0.9775,1.189,1.124,1.518,1.338,1.8105,1.757,0.957,1.646
2022-08-31,2.7325,2.796,2.6457,2.541,3.078,3.046,2.7975,2.9585,3.2804,3.9124,3.4285,3.0133,3.2902,3.6562,3.8479,3.2331,3.827,3.791,4.1225,3.9075,4.0875,3.527,4.20125,3.7575,3.763,3.556,3.306,3.719,3.478,3.896,3.94,3.026,2.681,2.1768,2.29,2.483,2.5047,2.607,2.7355,2.5596,3.4672,3.6647,4.139,3.97,3.727,3.727,3.6218,4.138,0.09625,0.06,0.16,0.3825,0.60875,0.015,0.80375,0.99375,2.21,2.179,2.052,2.261,2.4865,2.375,1.845,2.4158
2022-09-30,2.9775,3.072,2.9288,2.71,3.3238,3.2618,3.158,3.2908,3.877,4.5799,4.1412,3.354,3.7973,4.3577,4.546,3.6714,4.1952,4.201,4.405,4.23,4.3225,4.019,4.48375,3.93,3.61,3.5203,3.225,3.499,3.41,3.605,3.637,2.835,3.3622,2.7836,2.642,3.1161,3.1849,3.1059,3.345,3.259,3.5143,3.73,4.2529,4.021,3.778,3.782,3.682,4.412,0.15375,0.1,0.24248,0.50125,0.7325,0.03464,0.92875,1.11375,2.894,2.8238,2.398,2.966,3.066,2.8815,2.486,3.075
2022-10-31,2.892,3.007,2.9975,2.665,3.206,3.197,3.092,3.178,4.0918,5.0831,4.2965,3.7027,4.0614,4.5856,4.8588,3.9773,4.2185,4.26147,4.564,4.28875,4.564,4.08431,4.6687,4.2044,3.8906,3.714,3.3111,3.773,3.54,3.852,3.887,2.864,3.206,2.8798,2.6472,3.095,3.125,3.056,3.236,3.14,3.625,3.767,4.3785,4.1056,3.882,3.866,3.765,4.661,0.15344,0.08998,0.23875,0.51406,0.8,0.02073,1.0125,1.2,2.9075,2.877,2.4997,2.9332,3.067,2.879,2.6425,3.0315
2022-11-30,2.503,2.61,3.14,2.314,3.0791,3.1865,2.717,2.8744,3.5663,5.1073,3.775,3.293,3.5753,4.1773,4.6288,3.5258,3.7694,3.8197,4.047,3.80125,4.0845,3.7165,4.16248,3.7531,4.048,3.281,2.9528,3.446,3.146,3.747,3.921,2.501,2.804,2.9688,2.209,3.0204,2.9205,2.6,2.785,2.813,3.326,3.5148,4.3293,3.9489,3.565,3.53,3.4231,4.767,0.19378,0.128,0.295,0.60125,0.8525,0.03708,1.05281,1.23875,2.767,2.858,2.084,2.658,2.6512,2.463,2.8011,2.6559
2022-12-30,2.923,3.028,3.458,2.7005,3.41,3.512,3.1205,3.273,3.8375,5.12,4.023,3.491,3.8119,4.3424,4.7083,3.7435,4.1885,4.223,4.5475,4.256,4.535,4.07975,4.6237,4.144,3.596,3.289,3.1165,3.255,3.224,3.368,3.4945,2.6409,3.3145,3.4748,2.6434,3.5654,3.467,3.0433,3.2492,3.378,3.6401,3.751,4.4968,4.1265,3.904,3.891,3.7417,4.921,0.37624,0.2425,0.56624,0.87625,1.08625,0.09662,1.242,1.3375,3.311,3.395,2.533,3.239,3.142,2.9306,3.2787,3.2028
2023-01-31,2.5677,2.6631,3.2825,2.3595,2.941,3.1325,2.712,2.7645,3.4876,5.0584,3.6765,3.2418,3.4865,4.0448,4.4811,3.4497,3.759,3.8021,4.0975,3.79375,4.16375,3.839,4.2263,3.8563,3.5611,3.0435,2.883,3.0382,2.998,3.1814,3.369,2.428,3.0041,3.5434,2.4851,3.4474,3.2719,2.8247,2.9955,3.0735,3.351,3.335,4.2275,3.7739,3.543,3.495,3.3338,4.8837,0.27125,0.17875,0.4375,0.8525,1.12125,0.0775,1.3025,1.36,3.116,3.292,2.351,2.938,2.854,2.7032,3.3664,2.875
2023-02-28,3.1375,3.2225,3.8812,2.936,3.6961,3.8735,3.279,3.4457,3.9336,5.5407,4.272,3.5226,3.8669,4.7352,5.1671,3.7789,4.26975,4.37,4.4775,4.255,4.5225,4.3165,4.5825,4.1775,3.935,3.5597,3.281,3.7061,3.436,3.8719,3.983,2.821,3.3406,3.8695,2.824,3.9061,3.736,3.1588,3.334,3.4829,3.602,3.837,4.6821,4.299,3.87,3.854,3.742,4.938,0.26231,0.1825,0.4175,0.815,1.03125,0.08537,1.165,1.18125,3.6112,3.775,2.708,3.3742,3.2088,3.0488,3.7218,3.23
2023-03-31,2.708,2.8115,3.77,2.4845,3.2676,3.51,2.8635,3.0111,3.4637,5.023,3.6335,3.2143,3.4653,3.9689,4.3557,3.4217,3.5125,3.61112,3.8588,3.56125,3.9338,3.72089,3.9863,3.6788,3.966,3.125,2.86,3.223,3.04,3.371,3.595,2.462,3.138,3.7615,2.68,3.6255,3.4555,3.007,3.1508,3.249,3.348,3.3712,4.204,3.8122,3.5062,3.435,3.3132,4.763,0.17875,0.125,0.28875,0.62,0.835,0.05474,0.9972,1.06125,3.244,3.417,2.495,3.045,2.9575,2.821,3.5748,2.958
2023-04-28,2.701,2.795,3.83,2.5005,3.2414,3.487,2.812,2.9701,3.4368,5.0808,3.577,3.2645,3.4615,3.8969,4.2986,3.437,3.5177,3.66339,3.81768,3.51391,3.9188,3.81616,3.9663,3.6613,4.1931,3.29,2.995,3.429,3.183,3.629,3.859,2.525,3.1081,3.8428,2.7147,3.5857,3.3662,3.0072,3.1306,3.1804,3.33,3.3532,4.216,3.809,3.468,3.416,3.297,4.8,0.12435,0.074,0.22875,0.55,0.775,0.026,0.93375,1.00125,3.246,3.4767,2.579,3.0535,3.0052,2.882,3.78,2.9895
2023-05-31,2.7975,2.899,3.9465,2.597,3.37,3.6135,2.914,3.0883,3.6765,5.363,3.8381,3.4621,3.6867,4.175,4.6066,3.6522,3.8945,4.05105,4.08794,3.8375,4.20294,4.23489,4.23801,3.92801,4.5134,3.504,3.184,3.657,3.344,3.9,4.151,2.689,3.082,3.9085,2.733,3.608,3.396,3.0015,3.1095,3.17,3.5634,3.8451,4.7667,4.3486,3.765,3.755,3.676,5.172,0.1325,0.07125,0.255,0.605,0.82375,0.003,0.9825,1.05625,3.2578,3.5027,2.598,3.024,2.967,2.852,3.8394,2.9525
2023-06-30,2.8825,2.9955,4.234,2.6135,3.7527,4.03,3.0585,3.3777,3.8605,5.665,4.219,3.483,3.788,4.676,5.103,3.715,4.4709,4.65975,4.3975,4.3187,4.4163,4.7731,4.4688,4.1225,5.075,3.869,3.529,4.229,3.694,4.579,4.824,3.034,3.1464,4.1712,2.6861,3.9933,3.7473,2.9615,3.0905,3.409,3.5362,4.0991,5.1276,4.7031,3.7885,3.7978,3.7821,5.498,0.11875,0.06375,0.22,0.56,0.7875,-0.0069,0.95,1.02875,3.613,3.879,2.538,3.2623,2.958,2.812,4.086,3.0053
2023-07-31,2.895,3.0145,4.176,2.634,3.599,3.8605,3.073,3.27,,,,,,,,,4.31398,4.51216,4.41,4.2295,4.465,4.65008,4.50974,4.2065,5.2425,4.05,3.7,4.393,3.855,4.716,4.961,3.2,3.2185,4.1095,2.8347,3.831,3.5996,3.0999,3.2125,3.3475,3.769,4.3009,5.232,4.855,4.0081,4.0238,4.0096,5.586,0.18001,0.0925,0.34,0.75875,1.01125,-0.01577,1.19125,1.26875,3.466,3.709,2.688,3.2,3.069,2.955,4.017,3.068
2023-08-31,3.0165,3.126,4.225,2.7695,3.705,3.933,3.1765,3.386,,,,,,,,,4.1435,4.2818,4.3629,4.11625,4.45505,4.40716,4.48415,4.19915,5.2017,4.008,3.628,4.307,3.816,4.639,4.907,3.143,3.1866,4.091,2.8589,3.7559,3.523,3.112,3.2101,3.289,3.8429,4.3484,5.1857,4.8362,4.0922,4.1018,4.0813,5.558,0.23875,0.13,0.40625,0.81376,1.10375,0.01,1.30375,1.4125,3.377,3.6265,2.701,3.1302,3.0633,2.9627,3.988,3.039
2023-09-29,3.3126,3.426,4.2752,3.092,3.7965,4.0045,3.448,3.5672,,,,,,,,,4.4419,4.51419,4.75231,4.462,4.86606,4.53576,4.88357,4.62231,5.115,4.211,3.8291,4.415,4.024,4.651,4.87,3.448,3.5195,4.237,3.221,3.924,3.716,3.4653,3.555,3.549,4.2206,4.666,5.364,5.0765,4.4858,4.515,4.4965,5.639,0.3375,0.20875,0.5425,0.94375,1.22625,0.0525,1.42,1.515,3.5846,3.8063,3.1005,3.4072,3.4272,3.3468,4.1476,3.3898
2023-10-31,3.2775,3.3825,4.2389,3.0785,3.614,3.8475,3.3875,3.4195,,,,,,,,,4.8535,4.87916,5.25275,4.931,5.38875,4.8682,5.39275,5.172,5.0906,4.268,3.911,4.378,4.121,4.593,4.808,3.466,3.5028,4.099,3.2915,3.718,3.5213,3.5206,3.5859,3.4186,4.297,4.526,5.0674,4.7891,4.547,4.5657,4.5069,5.466,0.43125,0.29001,0.66125,1.12625,1.43375,0.10693,1.64625,1.745,3.3793,3.5924,3.1437,3.259,3.4305,3.3725,4.0102,3.346
2023-11-30,2.8445,2.925,3.9813,2.6545,3.1891,3.4712,2.91,2.965,,,,,,,,,4.4459,4.5246,4.77745,4.48255,4.9212,4.64,4.9162,4.73031,4.798,3.6839,3.364,3.79,3.559,4.042,4.304,2.954,3.137,3.9365,2.952,3.4805,3.2625,3.1595,3.2195,3.135,3.741,3.9612,4.5918,4.2672,3.9728,3.9847,3.9165,5.09,0.32375,0.2125,0.51625,0.91875,1.2075,0.0798,1.42,1.535,3.0727,3.3188,2.742,2.9235,3.0117,2.956,3.8347,2.9415
2023-12-29,2.307,2.38,3.5546,2.12,2.594,2.896,2.357,2.375,,,,,,,,,3.97,4.09137,4.1825,3.9325,4.3113,4.3361,4.3137,4.1225,4.584,3.333,3.103,3.432,3.238,3.669,3.951,2.765,2.6693,3.5577,2.5123,2.942,2.72,2.6879,2.7306,2.6187,3.289,3.452,4.1946,3.842,3.4985,3.4915,3.412,4.806,0.29,0.1925,0.46,0.85125,1.1375,0.07248,1.3525,1.4725,2.5495,2.797,2.34,2.431,2.5608,2.522,3.4553,2.4918
2024-01-31,2.535,2.595,3.591,2.3515,2.7287,2.9917,2.5525,2.54,,,,,,,,,3.8927,4.012,4.22143,3.915,4.3887,4.2598,4.3777,4.20027,4.671,3.586,3.331,3.686,3.474,3.9,4.147,2.996,2.745,3.5555,2.5708,3.008,2.8065,2.763,2.8095,2.697,3.5844,3.7153,4.3793,4.0433,3.7884,3.7754,3.6774,5.065,0.32126,0.2225,0.50126,0.91,1.20875,0.10963,1.42625,1.56875,2.641,2.863,2.395,2.5101,2.641,2.591,3.454,2.5642
2024-02-29,2.7525,2.8175,3.7824,2.5575,3.098,3.345,2.789,2.8695,,,,,,,,,4.1,4.2047,4.385,4.11245,4.5325,4.3992,4.52875,4.35375,4.8538,3.876,3.556,4.084,3.723,4.326,4.537,3.201,2.8719,3.786,2.583,3.354,3.143,2.81,2.891,2.9563,3.6654,3.9006,4.557,4.2385,3.9002,3.8923,3.8209,5.0,0.35375,0.26125,0.51125,0.87249,1.14626,0.14875,1.35,1.49625,3.0033,3.2337,2.432,2.801,2.741,2.6688,3.7018,2.726
2024-03-29,2.6225,2.6825,3.6654,2.425,2.9694,3.2159,2.6525,2.7275,,,,,,,,,4.00476,4.128,4.21875,3.98005,4.35126,4.3756,4.35,4.1825,4.81,3.702,3.381,3.88,3.551,4.1475,4.394,3.03,2.7287,3.6827,2.474,3.249,3.024,2.678,2.754,2.81,3.683,3.859,4.497,4.186,3.896,3.8915,3.806,5.0082,0.367,0.289,0.49375,0.84376,1.12876,0.175,1.3475,1.51374,2.899,3.1461,2.328,2.671,2.61,2.54,3.6166,2.5807
2024-04-30,2.843,2.903,3.6763,2.615,3.1697,3.3752,2.88,2.952,,,,,,,,,4.46,4.54631,4.7,4.47125,4.82,4.66571,4.82125,4.64375,4.9379,4.047,3.72,4.242,3.892,4.496,4.697,3.357,3.007,3.7874,2.6852,3.4946,3.3182,2.9234,3.0116,3.1199,3.9992,4.197,4.7432,4.4859,4.2235,4.219,4.1407,5.008,0.4685,0.35875,0.6135,0.97875,1.264,0.22875,1.4825,1.6575,3.1893,3.3895,2.54,2.9678,2.8655,2.783,3.693,2.8633
